lid,title,content,url
5dbf5ff8eeb9148157ae26cc5b89d168,转发《江苏省国家税务局民政厅、江苏省残疾人联合会转发〈国家税务总局民政部中国残疾人联合会关于促进残疾人就业税收优惠政策征管办法的通知〉的通知,"['转发《江苏省国家税务局 民政厅  江苏省残疾人联合会转发的通知', '各市国家税务局、市直各单位、机关各部门：', '现将《江苏省国家税务局民政厅江苏省残疾人联合会转发的通知》（苏国税发[2007]122号）转发给你们，请遵照执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=5dbf5ff8eeb9148157ae26cc5b89d168
a1dfba8a0c75de2dba6e0f357f5eb7b0,关于印发三亚市工程建设项目招标投标办法》的通知,"['三亚市人民政府关于印发', '《三亚市工程建设项目招标投标办法》的通知', '各镇人民政府，各区管委会，市政府各办局、各直属单位：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=a1dfba8a0c75de2dba6e0f357f5eb7b0
d7c947e28c46a003728d2fd8f1139db9,山东省地方税务局转发《国家税务总局关于印发税务行政复议规则（试行）》的通知》的通知,"['山东省地方税务局转发《国家税务总局关于印发税务行政复议规则(试行)》的通知》的通知', '山东省地方税务局转发《国家税务总局关于印发〈税务行政复议规则(试行)〉的通知》的通知（鲁地税发[1999]133号1999年10月11日）', '各市(地)、县(市、区)地方税务局：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=d7c947e28c46a003728d2fd8f1139db9
4424a0ff93358aa3f7179b430e37ae45,转发省物价局关于做好集中采购药品价格核定有关工作的通知》的通知,"['各区、市卫生局,局直医疗机构,各有关单位:', '现将《青岛市物价局转发省物价局关于做好集中采购药品价格核定有关工作的通知》转发给你们,请认真贯彻执行。各医疗机构要采取多种形式做好药品价格公示工作以便社会监督。', '二○一○年二月八日']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=4424a0ff93358aa3f7179b430e37ae45
db7b752a59951f5ca206a81a7f470e78,青岛市国家税务局关于转发《国家税务总局关于做好2000年出口货物退（免）税清算工作的通知,"['青岛市国家税务局关于转发《国家税务总局关于做好2000年出口货物退(免)税清算工作的通知', '青岛市国家税务局关于转发《国家税务总局关于做好2000年出口货物退(免)税清算工作的通知》（青国税发[2001]45号2001年2月21日）', '各市国家税务局、市内各国家税务局：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=db7b752a59951f5ca206a81a7f470e78
ac8f6dff876ddc36f6f18eab75131658,上海市教育委员会关于转发《建设部办公厅、教育部办公厅关于举办第二届全国建设行业人才暨高校毕业生网上招聘会的通知,"['上海市教育委员会文件', '上海市教育委员会关于转发《建设部办公厅、教育部办公厅关于举办第二届全国建设行业人才暨高校毕业生网上招聘会的通知》的通知', '各高校：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=ac8f6dff876ddc36f6f18eab75131658
160277a4d5942426c0f63eb736e433cf,浦东新区人民政府批转建设局《关于进一步完善土地供应机制的若干意见,"['浦东新区人民政府批转建设局《关于', '浦府\ue650(２００５)\ue651１０６号', '浦东新区人民政府批转建设局《关于进一步完善土地供应机制的若干意见》的通知']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=160277a4d5942426c0f63eb736e433cf
5f92ce9aa6d2ca632c4d4b02b7d0d191,上海市教育委员会关于转发《教育部办公厅关于2007年做好学校突发公共卫生事件防控工作的第二次预警通知,"['上海市教育委员会文件', '上海市教育委员会关于转发《教育部办公厅关于2007年做好学校突发公共卫生事件防控工作的第二次预警通知》的通知', '各高校，各区县教育局、浦东新区社会发展局：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=5f92ce9aa6d2ca632c4d4b02b7d0d191
adb4459938355669e6878356b5a64c01,关于印发《企业所得税年度纳税申报表（核定应税所得率企业适用）》的通知》的通知,"['关于印发《企业所得税年度纳税申报表（核定应税所得率企业适用）》的通知', '各市、吴中、相城地税局，市区各税务分局：', '为了全面贯彻实施企业所得税法，加强和规范企业所得税核定征收管理工作，根据企业所得税法及其实施条例、《江苏省地方税务局转发〈国家税务总局关于印发〈企业所得税核定征收办法〉（试行）的通知〉的通知》（苏地税发〔2008〕100号）有关规定，在上级没有统一规定格式前，苏州市局暂制定了《企业所得税年度纳税申报表（核定应税所得率企业适用）》，现印发给你们，并补充如下意见，请一并贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=adb4459938355669e6878356b5a64c01
15731939357b9c4ae7b077888ae880e2,"上海市教育委员会关于转发《教育部科技司、科技部高新司关于组织开展2010年度""高校学生科技创业实习基地""申报工作的通知","['上海市教育委员会文件', '上海市教育委员会关于转发《教育部科技司、科技部高新司关于组织开展2010年度""高校学生科技创业实习基地""申报工作的通知》的通知', '各有关高等学校：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=15731939357b9c4ae7b077888ae880e2
e8bf8446e3f1611056be9a6a71cffe13,关于转发《山东省统计局、山东省对外贸易经济合作厅关于转发《国家统计局、商务部关于政府统计系统参加外商投资企业联合年检的通知》的通知》的通知,"['关于转发《山东省统计局、山东省对外贸易经济合作厅关于转发的通知》的通知', '各区、市统计局，对外贸易经济合作局（经发局）：', '现将《山东省统计局山东省对外贸易经济合作厅关于转发的通知》（鲁统字［2007］19号文）转发给你们，并提出如下要求，请一并贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=e8bf8446e3f1611056be9a6a71cffe13
de14173650b7deceda73303111decfc5,上海市教育委员会关于转发《教育部办公厅关于印发〈高等学校青年骨干教师国内访问学者项目实施办法〉的...,"['上海市教育委员会关于转发《教育部办公厅关于印发〈高等学校青年骨干教师国内访问学者项目实施办法〉的通知》的通知', '本市各高校：', '现将《教育部办公厅关于印发的通知》(教人厅[2004]8号)转发给你们，请按照执行,并就有关事项通知如下：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=de14173650b7deceda73303111decfc5
bf025e00c270433cd52abfa9bb8d2b8b,闸北区财政局关于转发上海市财政局《关于转发〈财政部关于印发《财政总预算会计制度》的通知〉的通知》的通知,"['闸北区财政局关于转发上海市财政局《关于转发〈财政部关于印发的通知〉的通知》的通知', '闸北区彭浦镇人民政府：', '新修订的《财政总预算会计制度》（以下简称《制度》）自2016年1月1日起全面施行。根据财政部和上海市财政局的要求，为做好本区新《制度》的贯彻实施工作，现将上海市财政局《关于转发〈财政部关于印发的通知〉的通知》（沪财库〔2015〕69号）转发给你们，并将有关工作要求通知如下：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=bf025e00c270433cd52abfa9bb8d2b8b
5d63df0a9ac2f0d6c1c07b52399c9293,成都市经济和信息化委员会关于认定第二批“成都市小企业创业基地（创业园）”和“成都市中小企业公共服务平台》的通知,"['成都市经济和信息化委员会关于认定第二批“成都市小企业创业基地(创业园)”和“成都市中小企业公共服务平台》的通知', '成都市经济和信息化委员会关于认定第二批“成都市小企业创业基地（创业园）”和“成都市中小企业公共服务平台》的通知（成经信办〔2010〕35号）', '各区（市）县中小企业管理部门、高新区经发局：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=5d63df0a9ac2f0d6c1c07b52399c9293
c837e2d69ad7e8138ac5acb88d045861,北京市财政局、北京市经济委员会、北京市商业委员会、北京市地方税务局关于转发财政部、国家经贸委、国家税务总局《城镇集体企业、单位清产核资产权界定工作的规,"['北京市财政局、北京市经济委员会、北京市商业委员会、北京市地方税务局关于转发财政部、国家经贸委、国家税务总局、《城镇集体企业、单位清产核资产权界定工作的规定》的通知（１９９７年１月２０日京清办〔１９９７〕１号）', '市二轻工业总公司、市纺织工业总公司、朝阳区、房山区、清产核资办公室：', '现将财政部、国家经贸委、国家税务总局财清字（１９９６）１３号《关于印发〈城镇集体所有制企业、单位清产核资产权界定工作的具体规定〉的通知》转发给你们，并补充通知如下，请一并贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=c837e2d69ad7e8138ac5acb88d045861
a7f75631d78e5df9cc1161d0b3ff0029,转发省公安厅、教育厅、劳动和社会保障厅关于认真做好我省大中专院校技工院校）录取本省新生暂住户口登记等有关问题的通知》的通知,"['各分、市局户政(处)科,暂住人口管理办公室:', '现将省公安厅、省教育厅、省劳动和社会保障厅《关于认真做好我省大中专院校(技工院校)录取本省新生暂住户口登记等有关问题的通知》(鲁公发[2008]115号)转发给你们,并结合我市实际,提出以下要求,请一并认真贯彻执行:', '一、要认真做好大中专新生入学前的宣传动员工作,在新生迁移户口工作中认真甄别省内、省外院校,对模糊不清的,立即上报市局,市局确定后给予答复。对毕业后仍将户口滞留在原就读学校并超过两年的毕业生,院校所在地公安派出所调查摸底后,将“空挂户口”毕业生花名册分发到相关院校,同时上报市局一份,督促院校尽快通知毕业生办理户口迁移手续。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=a7f75631d78e5df9cc1161d0b3ff0029
28d4523550964901cf6c44568a483c83,北京市劳动局、北京市监察局、北京市经济委员会、北京市乡镇企业局、北京市地质矿产局、北京市总工会关于转发劳动部等部门《关于开展煤矿安全生产大检查活动的通知,"['北京市劳动局、北京市监察局、北京市经济委员会、北京市乡镇企业局、北京市地质矿产局、北京市总工会关于转发劳动部、监察部、煤炭工业部、地质矿产部、全国总工会《关于开展煤矿安全生产大检查活动的通知》的通知（１９９６年５月２３日京劳职安发〔１９９６〕１２４号）', '房山区、门头沟区人民政府，北京矿务局：', '现将劳动部、监察部、煤炭工业部、地质矿产部、全国总工会《关于开展煤矿安全生产大检查活动的通知》（劳部发〔１９９６〕１３３号）转发给你们，并结合我市实际情况提出如下要求，请一并贯彻落实。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=28d4523550964901cf6c44568a483c83
bc8499fc8b21ecd1ccc6bc57f00d5820,广州市人民政府办公厅批转市托幼办公室、市财政局《关于重新制定各类托幼园（所）收费标准的请示,"['广州市人民政府办公厅批转市托幼办公室、市财政局《关于重新制定各类托幼园(所)收费标准的请示', '广州市人民政府办公厅批转市托幼办公室、市财政局《关于重新制定各类托幼园(所)收费标准的请示》（１９８５年５月５日穗府办〔１９８５〕７０号）', '各区、县人民政府，市府直属各单位：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=bc8499fc8b21ecd1ccc6bc57f00d5820
32383f15e60ba703dd2d70bdc93b2be8,衢州市人民政府办公室关于印发《衢州市政府信息依申请公开工作规程》、《衢州市政府信息公开前保密审查实施办法》》、《衢州市政府信息发布协调制度》、《衢州市政府信息公开工作考核办法》、《衢州市政府信息公开责任追究制度》、《衢州市政府信息公开工作台帐及季度报,"['衢州市人民政府办公室关于印发衢州市政府信息依申请公开工作规程等政府信息公开配套制度的通知（衢政办发〔2014〕29号）', '各县（市、区）人民政府，市政府各部门、直属各单位：', '为进一步健全完善政府信息公开工作机制，提高全市政府信息公开工作制度化、规范化建设水平，现将《衢州市政府信息依申请公开工作规程》、《衢州市政府信息公开前保密审查实施办法》、《衢州市政府信息发布协调制度》、《衢州市政府信息公开工作考核办法》、《衢州市政府信息公开责任追究制度》、《衢州市政府信息公开工作台帐及季度报告制度》印发给你们，请结合实际，认真贯彻落实。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=32383f15e60ba703dd2d70bdc93b2be8
a79016fdd7147e95791d12de950ad082,焉耆回族自治县人民政府办公室关于印发《自治县公共租赁住房配租办法（试行）的通知,"['焉耆回族自治县人民政府办公室关于印发《自治县公共租赁住房配租办法(试行)的通知', '各乡镇人民政府、农牧场管委会，县人民政府各部门、县直各单位：', '《自治县公共租赁住房配租办法（试行）》已经县人民政府同意，现印发给你们，请认真贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=a79016fdd7147e95791d12de950ad082
f65e2de75fb79229718262cd82efa516,深圳市住房和建设局转发《广东省住房和城乡建设厅、广东省科学技术厅转发〈住房城乡建设部办公厅、科学技术部办公厅关于开展国家智慧城市2014年试点申报工作的通知〉的通知,"['各区住房和建设局、宝安区建设局、各新区城市建设局，各有关单位：', '现将《广东省住房和城乡建设厅广东省科学技术厅转发住房城乡建设部办公厅科学技术部办公厅关于开展国家智慧城市2014年试点申报工作的通知》（粤建科函〔2014〕1794号）转发给你们，请各意向单位按照通知要求，认真组织申报，自行按时将申报材料报送省住房城乡建设厅，同时报送一份至我局节能科技与建材处备案。', '联系人：黎晓茜，联系电话：83788612、13590417195。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=f65e2de75fb79229718262cd82efa516
c3062c5d3193f9a408365c3880277159,上海证券交易所关于发布《上市公司日常信息披露工作备忘录》第十二号及相关分行业披露指引的通知（附：《上海证券交易所上市公司分行业经营性信息披露指引第一号——房地产》、《上海证券交易所上市公司分行业经营性信息披露指引第二号——石油和天燃气开采》、《上海证?,"['上海证券交易所关于发布《上市公司日常信息披露工作备忘录》第十二号及相关分行业披露指引的通知(附：《上海证券交易所上市公司分行业经营性信息披露指引第一号——房地产》、《上海证券交易所上市公司分行业经营性信息披露指引第二号——石油和天燃气开采》、《上海证?', '上海证券交易所关于发布《上市公司日常信息披露工作备忘录》第十二号及相关分行业披露指引的通知', '各上市公司：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=c3062c5d3193f9a408365c3880277159
f8c90678c713631cb04eed4cdc545a97,广西壮族自治区党委办公厅、自治区人民政府办公厅关于转发《自治区企业改革整顿领导小组办公室关于全区国有大中型骨干企业建立现代企业制度工作的指导性实施意见,"['广西壮族自治区党委办公厅广西壮族自治区人民政府办公厅关于转发《自治区企业改革整顿领导小组办公室关于全区国有大中型骨干企业建立现代企业制度工作的指导性实施意见》的通知（桂办发〔２０００〕２２号）', '各地、市党委和人民政府（行政公署），柳州铁路局，自治区党委和自治区级国家机关各部委办公局，各人民团体：', '经自治区党委、自治区人民政府同意，现将《自治区企业改革整顿领导小组办公室关于全区国有大中型骨干企业建立现代企业制度工作的指导性实施意见》转发你们，请认真贯彻实施。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=f8c90678c713631cb04eed4cdc545a97
45dc7a2a0463eda0227a8b7f4a947b4b,马鞍山市人民政府办公室印发关于《马鞍山市中小微企业还贷应急周转资金管理办法》、《马鞍山市中小出口企业专项担保贷款风险补偿基金管理暂行办法》、《关于支持中小企业融资担保的实施意见》、《马鞍山市小额贷款担保基金管理暂行办法》、《马鞍山市小微企业贷款风险补,"['马鞍山市人民政府办公室印发关于金融支持经济结构调整和转型升级配套办法的通知（马政办〔2013〕94号）', '各县、区人民政府，市政府各部门、直属机构，有关单位：', '经市政府同意，现将《马鞍山市中小微企业还贷应急周转资金管理办法》、《马鞍山市中小出口企业专项担保贷款风险补偿基金管理暂行办法》、《关于支持中小企业融资担保的实施意见》、《马鞍山市小额贷款担保基金管理暂行办法》、《马鞍山市小微企业贷款风险补偿基金管理暂行办法》、《关于在全市开展“税融通”业务试点工作的实施意见》印发给你们，望认真贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=45dc7a2a0463eda0227a8b7f4a947b4b
a8467242b928cfae537a8286e25699c9,广东省人民政府关于修改《广东省海洋功能区划（2011-2020年）的通知,"['沿海各地级以上市人民政府，省政府各部门、各直属机构：', '经国务院同意，现对《广东省海洋功能区划（2011-2020年）》（文本见粤府〔2013〕9号）作出如下修改：在惠州烟墩角海域增设烟墩角工业与城镇用海区，面积1588公顷；考洲洋农渔业区面积缩小至5881公顷；珠海-潮州近海农渔业区面积缩小至1271896公顷。《广东省海洋功能区划（2011-2020年）》其他内容保持不变。各有关地区、有关部门要严格执行海洋功能区划制度，按照修改后的《广东省海洋功能区划（2011-2020年）》，落实海域使用管理和海洋环境保护要求。', '附件：1．调整后的海洋功能区划列表']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=a8467242b928cfae537a8286e25699c9
4657bc001f4c275c228b713ff36cd4c4,中共四川省委办公厅、四川省人民政府办公厅关于贯彻《县级以下党政领导干部任期经济责任审计暂行规定》和《国有企业及国有控股企业领导人员任期经济责任审计暂行,"['中共四川省委办公厅四川省人民政府办公厅关于贯彻《县级以下党政领导干部任期经济责任审计暂行规定》和《国有企业及国有控股企业领导人员任期经济责任审计暂行规定》的意见（二０００年四月二十五日川委办〔２０００〕３５号）', '《中共中央办公厅国务院办公厅关于印发〈县级以下党政领导干部任期经济责任审计暂行规定〉和〈国有企业及国有控股企业领导人员任期经济责任审计暂行规定〉的通知》（中办发〔１９９９〕２０号，以下简称两个《暂行规定》），对加强领导干部的管理和监督，正确评价领导干部的任期经济责任，促进领导干部勤政廉政、忠实履行职责有着极为重要的意义。为认真贯彻落实两个《暂行规定》，建立和完善我省的领导干部任期经济责任审计制度，经省委、省政府领导同意，结合我省实际特提出以下意见，请与两个《暂行规定》一并贯彻执行。', '一、各级党委、政府要切实加强对领导干部任期经济责任审计工作的领导，把对县级以下党政机关党政正职和国有及国有控股企业领导人任期经济责任审计工作纳入议事日程，建立由各级纪检、组织、监察、人事、审计部门参加的领导干部任期经济责任审计工作联席会议制度（各级联席会议办公室设在审计机关），统一组织，合理计划，加强协作。适时召开任期经济责任审计工作联席会议，及时解决领导干部任期经济责任审计中出现的问题；各级纪检、组织、监察、人事部门要加强对下级部门的指导，促进领导干部任期经济责任审计工作的顺利开展。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=4657bc001f4c275c228b713ff36cd4c4
2cd03518aff1f43a6becc08640da02cf,合肥市残疾人联合会关于印发《合肥市社区残疾人康复站（室）建设标准（试行）的通知,"['合肥市残疾人联合会关于印发《合肥市社区残疾人康复站(室)建设标准(试行)的通知', '合肥市残疾人联合会关于印发《合肥市社区残疾人康复站（室）建设标准（试行）的通知（合残联〔2008〕24号）', '各县（区）残联、开发区残联：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=2cd03518aff1f43a6becc08640da02cf
66bce50f08e1da2c889e98ab274f30,关于贯彻实施《汕头市市区医疗废物集中关于贯彻实施《汕头市市区医疗废物集中处置管理办法》有关问题的通知,"['关于贯彻实施《汕头市市区医疗废物集中处置管理办法》有关问题的通知', '各区（县）环保局（分局）、卫生局，高新区、保税区环保局，市特种废弃物处理中心，各医疗卫生机构：', '汕头市人民政府颁布的《汕头市市区医疗废物集中处置管理办法》（汕府[2005]19号）（以下简称《管理办法》）已于2005年3月1日起正式实施，我市特种废弃物处理中心已建成投入正式运营。为推进我市医疗废物集中处置工作，现就贯彻执行《管理办法》有关工作通知如下：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=66bce50f08e1da2c889e98ab274f30
16d309fa0ff7da1fa585e82c650e45d4,黑龙江省工业和信息化委员会黑龙江省财政厅关于印发《黑龙江省支持民营企业技术改造政策实施细则》和《黑龙江省民营企业“数字化（智能）《黑龙江省民营企业“数字化（智能）细则》的通知,"['各市（地，省农垦总局、森工总局）、绥芬河市、抚远市工信、财政主管部门：', '现将《黑龙江省支持民营企业技术改造政策实施细则》和《黑龙江省民营企业“数字化（智能）示范车间”奖励政策实施细则》印发给你们，请遵照执行。', '附件：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=16d309fa0ff7da1fa585e82c650e45d4
172361e1a6471c54e47fc31797739240,深圳市住房公积金管理委员会关于印发《深圳市住房公积金贷款管理规深圳市住房和建设局印发《关于严厉惩处建设工程安全生产违法违规行为的若干措施（试行）》的通知定》的通知,"['深圳市住房公积金管理委员会关于印发《深圳市住房公积金贷款管理规深圳市住房和建设局印发的通知定》的通知', '深圳市住房和建设局印发《关于严厉惩处建设工程安全生产违法违规行为的若干措施（试行）》的通知', '各有关单位：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=172361e1a6471c54e47fc31797739240
c2bfead40d92fa06c3e7e9b63ef6aee9,天津市规划局关于印发《天津市建筑工程规划许可证后管理工作规程》》、《天津市市政工程规划许可证后管理工作规程》、《天津市建筑工程规划测量成果编制标准》和《天津市市政工程规划测量成果编制标准》等规范性文件的通知,"['天津市规划局关于印发《天津市建筑工程规划许可证后管理工作规程》等规范性文件的通知（规监字〔2012〕423号）', '《天津市建筑工程规划许可证后管理工作规程》、《天津市市政工程规划许可证后管理工作规程》、《天津市建筑工程规划测量成果编制标准》和《天津市市政工程规划测量成果编制标准》经2012年第4次局长办公会审议通过。现印发你们，请遵照执行。', '附件：1.天津市建筑工程规划许可证后管理工作规程']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=c2bfead40d92fa06c3e7e9b63ef6aee9
