dd2501939b24a87d0dbdc3754a6c4913,国务院法制办公室关于《中华人民共和国税收征收管理法修订草案（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
4977f1701ac6beb757caa5ce94bf32f6,家用汽车产品修理、更换、退货责任规定（草案）,fg_crawl_faxin,部门规章/文件,国家质量监督检验检疫总局,全国,全国
601c7b2bff5502f91480b9ac117bc7fc,珠海市社会组织信用信息管理和使用实施细则（试行）（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,珠海市民政局,珠海市,广东省
1a21a1d50b7160174e8e81e03697281f,中华人民共和国反不正当竞争法（修订草案）征求意见,fg_lvshangsite,法律,全国人大常委会,全国,全国
94f39a17c26335c58400ad81c445f5ce,中华人民共和国环境保护法修正案（草案）（二次审议稿）,fg_lvshangsite,法律,全国人大常委会,全国,全国
b325c04ee13a626bf52552a80ad4ff7b,国务院法制办关于《铁路建设条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
77fb673542757c144679ae43fbeaae4f,全国人民代表大会常务委员会办公厅关于公布《中华人民共和国水污染防治法（修订草案）》征求意见的通知,fg_lvshangsite,法律,全国人大常委会,全国,全国
a28c2e6bf384a9205b9470c1a6e85fba,通信工程建设项目招标投标管理办法（征求意见稿）,fg_crawl_wkinfo,部门规章/文件,工业和信息化部,全国,全国
92cca72f7eff6dea0b0e78f0d3149359,关于对《汽车销售合同示范文本》（征求意见稿）和《二手车销售合同示范文本》（征求意见稿）公开征求意见的公告,fg_lvshangsite,部门规章/文件,国家工商行政管理总局,全国,全国
509b1ce971745ffc328947e9714daef7,中华人民共和国中医药法（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
9909ff3b697a0675c07228c630c92c60,国务院法制办公室关于《精神卫生法（草案）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
7eb1ce949786f2e26b7e5ea7c69869e4,中华人民共和国电影产业促进法（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
7a00039945c3f814dd75a211104941a,国务院法制办公室关于公布《企业信息公示条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
e39a62c0a3dbf26cfd4a02a000053f14,国务院法制办公室关于《国家土地督察条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
32a5a6a95da802d10d70b5d4ea51d612,最高人民法院关于人民法院处理涉外仲裁及外国仲裁案件的若干规定（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
f4fd8bdb079ac9f984c63aae2ea1cf5a,关于《关于延长授权国务院在实施股票发行注册制改革中调整适用〈中华人民共和国证券法〉有关规定期限的决定（草案）》的说明,fg_ds_input,法律,全国人大常委会,全国,全国
c79efe8459e4f50b4f23409c8961e78b,天津市养老服务促进条例（草案）,fg_crawl_wkinfo,地方法规/文件,天津市人大及其常委会,直辖市级法规,天津市
cab400d426bbeff8edbb855861992830,对《中华人民共和国人民陪审员法（草案）》的说明,fg_ds_input,法律,全国人大常委会,全国,全国
451f9e3ae25b73c5f678808cbf6774d2,中华人民共和国测绘法（修订草案）征求意见,fg_lvshangsite,法律,全国人大常委会,全国,全国
c607ba0d93fe06cf05bdb43cb23947d7,国家版权局关于《著作权质权登记办法（征求意见稿）》公开征求意见的通知,fg_lvshangsite,,新闻出版总署,全国,全国
81b3fad88c59d2fc9635de382ae7438f,国务院法制办公室关于公布《政府制定价格成本监审条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
acf70d66d766520ff8e9a9f64661c460,国务院法制办公室关于《融资担保公司管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
c798993e686055bc74a37580ae90d5fd,广东省农村宅基地管理办法（送审稿）,fg_crawl_wkinfo,地方法规/文件,广东省人民政府法制办公室,广东省级法规,广东省
d12474d6b7e45995a5ec69f89eabadb2,中华人民共和国食品安全法（修订草案）（二次审议稿）,fg_lvshangsite,法律,全国人大常委会,全国,全国
ecfcb550c3b7b31ffdc1a6a03a716b6c,全国人民代表大会宪法和法律委员会关于《中华人民共和国人民陪审员法（草案二次审议稿）》修改意见的报告,fg_ds_input,法律,全国人民代表大会,全国,全国
808c6d747efca4594b54ed1db7e8bbd3,国务院法制办公室关于公布《中华人民共和国防治船舶污染海洋环境管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
9cca36426b9797dead6f77e4a324cd20,国家经委关于处理港口、车站无法交付货物的规定（试行草案）,fg_crawl_faxin,部门规章/文件,国家经济委员会,全国,全国
7a00f2ba0d1172467660e99e8aa8d045,上海市美发美容、沐浴行业预付费消费卡买卖合同示范文本（意见征询稿）,fg_lvshangsite,地方法规/文件,上海市工商行政管理局,直辖市级法规,上海市
fb8d1b251b8e9d65d5c76e2cc26293af,云南省文山壮族苗族自治州水资源管理条例（修订草案）,fg_crawl_wkinfo,地方法规/文件,云南省人大及其常委会,云南省级法规,云南省
940cd2eeefc1f4c9ac59592fdd064ed8,印章业治安管理条例（征求意见稿）,fg_ds_input,部门规章/文件,公安部,全国,全国
ae8c274db58ed0613c45de72f1290f42,中华人民共和国旅游法（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
a3ab9df666e4d2ca3669799342548671,国务院法制办公室关于公布《消耗臭氧层物质管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
dd8e17a9c80ff5f0d12be90d3f73756f,国务院法制办公室关于公布《国有土地上房屋征收与补偿条例（第二次公开征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
975b720bc7a88e2afc97c425766c31a,中华人民共和国网络安全法（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
ca903ace98e856d4be792ed2ab11a2f8,卫生部关于《职业健康检查管理办法（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
d87af06d99dd716bffc91232d5c7a204,国家工商总局关于《动产抵押登记办法》（征求意见稿）公开征求意见的公告,fg_lvshangsite,部门规章/文件,国家工商行政管理总局,全国,全国
356ce76d7edfa1a9052e09fd1bb56c2d,中华人民共和国红十字会法（修订草案）（二次审议稿）征求意见,fg_lvshangsite,法律,全国人大常委会,全国,全国
c87c154e780fd87a137fe1452e432b19,国务院法制办公室关于公布《中华人民共和国劳动合同法实施条例［草案］》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
ac7578118d0e4dc9ad5df63d747cf1db,全国人民代表大会宪法和法律委员会对《关于在上海设立金融法院的决定（草案）》审议结果的报告,fg_ds_input,法律,全国人民代表大会,全国,全国
2c28e69cbc6f611085db579a5473c2ec,中华人民共和国环境保护法修正案（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
2d55a4c0a267a0d27d0f7565b42edb6a,关于《深圳市房地产买卖合同（预售）示范文本》（2009版）征求意见的公告,fg_lvshangsite,地方法规/文件,深圳市规划和国土资源委员会,深圳市,广东省
ad6bfe40015e270b1c85c36b5a0d7fb2,国务院法制办公室关于公布《中华人民共和国消费者权益保护法实施条例（送审稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
834a0bc64193141c70b94f635f9f63a1,中华人民共和国公共文化服务保障法（草案）（二次审议稿）征求意见,fg_lvshangsite,法律,全国人大常委会,全国,全国
5fffa9eb533640b5b08b247e0b0cf3f9,《北京市商品房预售合同》、《北京市商品房现房买卖合同》、《北京市自住型商品住房预售合同》示范文本公开征集意见,fg_lvshangsite,地方法规/文件,"北京市工商行政管理局,北京市住房和城乡建设委员会",直辖市级法规,北京市
7932d9ef296cafcbbc2c80299ef327ea,最高法院关于审理侵权人身损害赔偿案件适用法律若干问题的解释（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
e574301545e02e27df1c7a4758393d85,国务院法制办公室关于《人类遗传资源管理条例（送审稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
97d2ce0b1b2ada7785f1bfcda390d5de,消费者权益保护法修正案（草案）条文及草案说明,fg_lvshangsite,法律,全国人大常委会,全国,全国
62a18c9870f1da230da1e1efe6c1abe,常委会会议表决修改部分地方性法规的决定（草案）,fg_crawl_wkinfo,地方法规/文件,上海市人大及其常委会,直辖市级法规,上海市
ab3faf368d17e1f3c79a414c50967358,海南省国家税务局建立大企业税务风险内部控制机制认证管理办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,海南省国家税务局,海南省级法规,海南省
18b0b4ac53d0281aa9f5b37a328cf3a9,最高人民法院关于审理侵犯专利权纠纷案件应用法律若干问题的解释（二）（公开征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
2ef9dc6562fb3065c81c471935067207,最高人民法院关于审理外商投资企业纠纷案件若干问题的规定（一）（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
19c46ba2a675f61a70a89d21d0bd11b2,江苏省核事故应急管理条例（第一次征求意见稿）,fg_crawl_wkinfo,地方法规/文件,江苏省人民政府法制办公室,江苏省级法规,江苏省
46e4fb7dbaf4145d9d71d17e7edd1cd,中华人民共和国劳动合同法修正案（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
9d51628df98cdf71ad2359815a97015d,青海省旅游条例（修订草案）,fg_crawl_wkinfo,地方法规/文件,青海省人大及其常委会,青海省级法规,青海省
4facad48beb820ba99bcf6e29d10cec0,国务院法制办公室关于《食盐专营办法（修订送审稿）》和《盐业管理条例（修订送审稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
49e31164b660a2622f5ccc26b7b362a1,广东省机关事业单位基本养老保险费征收暂行办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,广东省人力资源和社会保障厅,广东省级法规,广东省
c5aebf30b5016c589e19e62437bddd49,中国网球协会少儿网球发展联盟会员管理办法（征求意见稿）,fg_crawl_faxin,团体规定,中国网球协会,全国,全国
b494fc224eba9490910e20bfd5e00c8c,最高人民法院《关于审理专利侵权纠纷案件若干问题的规定》（会议讨论稿2003．10．27－29）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
3431ffddcf16acd07db13114ecbd778a,国家统一法律职业资格考试实施办法,fg_ds_input,部门规章,司法部,全国,全国
1b73d606324594569e4d96ee60bf268c,北京市预付费消费合同核心条款（征求意见稿）,fg_lvshangsite,地方法规/文件,北京市工商行政管理局,直辖市级法规,北京市
7a61881e2a9bc9206f62b5e4d8394f76,最高法院关于审理劳动争议案件适用法律若干问题的解释（四）（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
9a665291c120f33406256dbe53b1f3ab,国务院法制办公室关于《非存款类放贷组织条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
ff7bade4496d2af2eb3f4b86c3e829d0,关于审理道路交通事故损害赔偿案件适用法律若干问题的解释（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
6284828c943e816c3637443631d7abc4,国务院法制办公室关于公布《城市公共交通条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
2bf911dacfe69146706b5910c4cf5d7d,中华人民共和国预算法修正案（草案）（二次审议稿）,fg_lvshangsite,法律,全国人大常委会,全国,全国
81fe70242dd99d7c43794fe874c8cf52,国务院法制办公室关于《中华人民共和国外国人入境出境管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
7efb954b182bff319a7044425be3b70d,关于修改《广东省工资支付条例》的决定（送审稿）,fg_crawl_wkinfo,地方法规/文件,广东省人民政府法制办公室,广东省级法规,广东省
d14f3bbdcf7bce0d0e9c885ad99ee754,中华人民共和国特种设备安全法（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
ff974c6f435a1fc7219d01135ee96926,国务院法制办公室关于公布《农业机械安全监督管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
953ba99ae65a3c900f52b69d46542a1a,汕尾市城乡居民基本养老保险实施办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,汕尾市人力资源和社会保障局,汕尾市,广东省
79dd0ee03c16dc57919a035e99db3844,国务院法制办关于《旅行社条例（修订草案送审稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
d2fc6ff7aa8db8679a19376d208f757c,国务院法制办公室发布就《经济责任审计条例［征求意见稿］》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
8095457e8dfb05eb9d78bc625c3bbddf,国务院法制办公室关于《中华人民共和国安全生产法（修正案）（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
7d182afb7bb2962d515b10fe05208542,国务院法制办公室、交通部关于公布《收费公路管理条例（草案）》征求意见的通知,fg_lvshangsite,行政法规,国务院,全国,全国
1cd64688abfc6a72de6e134a3acbb895,国务院法制办公室关于《核电管理条例（送审稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
9e161d339493882b5feff15df76839f5,关于《表彰奖励工作条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
623a97d866403ca2c604342835b9a683,国家科委关于进口国外书刊资料外汇分配暂行管理办法（草案）,fg_crawl_faxin,部门规章/文件,国家科学技术委员会,全国,全国
d0b67ab75f1c072612e8ccb5173ea086,《中华人民共和国宪法修正案（草案）》（摘要）,fg_ds_input,法律,全国人民代表大会,全国,全国
c4424516c7a49ec10ec6ead6feb1ee32,淄博市小型水库管理办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,淄博市人民政府法制办公室,淄博市,山东省
493198f5ee9d922423906528b26c382d,中华人民共和国野生动物保护法（修订草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
e7344b073c575ad01fb6b1d936430af2,广州市2014年安全生产工作要点（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,广州市安全生产监督管理局,广州市,广东省
ae155e7d83c3feee2983125a025a25b8,国务院法制办公室关于公布《上市公司监督管理条例（征求意见稿）》及其说明公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
302e2a2c11b299d05a10402a5fc33661,最高人民法院关于审理商标授权确权行政案件若干问题的规定（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
62967e241b02a70566469521cc908085,电子工业部科学技术研究成果奖励办法（二次修订草案）,fg_crawl_faxin,部门规章/文件,电子工业部,全国,全国
e61397358caf83740c930c57938dd811,中华人民共和国刑法修正案（九）（草案）（二次审议稿）,fg_lvshangsite,法律,全国人大常委会,全国,全国
74348bb49315baabc1a0eb381f9bccee,中华人民共和国刑法修正案（九）（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
8ed2480e27d9abeff6b1a54efcf651f1,关于征求建设工程勘察合同示范文本（征求意见稿）意见的函,fg_lvshangsite,部门规章/文件,住房和城乡建设部,全国,全国
2b01d1e09145f22966fa38adfea8030d,北京市制定地方性法规条例（修订草案修改稿）,fg_crawl_wkinfo,地方法规/文件,北京市人大及其常委会,直辖市级法规,北京市
f4772521cecb605a70d976535868533d,国务院法制办公室关于《全民阅读促进条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
45eddd1e2ab58b6e4562efae15ad17bf,最高人民法院关于适用《中华人民共和国保险法》若干问题的解释（三）（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
435b5db28cc2730f6c51bf04fe52820f,中华人民共和国核安全法（草案）征求意见,fg_lvshangsite,法律,全国人大常委会,全国,全国
81322273c13515c76b626de6d578c8a,教育法律一揽子修正案（草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
6301da45586142201ee08c69494b6fe0,江苏省食品小作坊和食品摊贩管理条例（草案）（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,江苏省人民政府法制办公室,江苏省级法规,江苏省
785896748a9ee10092a55645eb8ed2dd,关于修改《广东省工资支付条例》的决定（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,广东省人力资源和社会保障厅,广东省级法规,广东省
7a119de077aabbf29b4e803405a1452a,国务院法制办公室关于公布《放射性物品运输安全监管条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
18c083f1241d6bbac6629c418482106,资产评估法（草案）条文及草案说明,fg_lvshangsite,法律,全国人大常委会,全国,全国
f5ebfd72b30c18291852f68a46876f60,河南省人大常委会关于批准《洛阳市环境保护教育条例》的决议（草案）,fg_crawl_faxin,地方法规/文件,河南省人大及其常委会,河南省级法规,河南省
cfce4522c111763127d28192ec629d98,最高人民法院关于修改《最高人民法院关于审理专利纠纷案件适用法律问题的若干规定》的决定（公开征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
126d9355f42c201d430504342914095e,上海市急救医疗服务条例（草案）,fg_crawl_wkinfo,地方法规/文件,上海市人大及其常委会,直辖市级法规,上海市
32be6773165153ba71af13cbec6c2ef9,关于对《宁波市国资国企系统信息宣传工作考核暂行办法（征求意见稿）》征求意见的通知,fg_lvshangsite,地方法规/文件,宁波市人民政府国有资产监督管理委员会,宁波市,浙江省
7df31d61dc359413618072d5fad74267,深化医药卫生体制改革部际协调工作小组关于《关于深化医药卫生体制改革的意见（征求意见稿）》公开征求意见的公告,fg_lvshangsite,行政法规,国务院深化医药卫生体制改革领导小组办公室,全国,全国
c7f3b001db0eafd32b5c08f62468a005,海南省国家税务局注销税务登记管理办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,海南省国家税务局,海南省级法规,海南省
9dd8c476b52eec147abfbb3386a887e,国务院法制办公室关于《机关事务管理条例（征求意见稿）》公开征求意见的说明,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
e3b97e489b5fae04356e3ca4647959bd,中华人民共和国全国人民代表大会和地方各级人民代表大会代表法修正案（草案）及草案说明,fg_lvshangsite,法律,全国人民代表大会,全国,全国
66215b06ec47766639fe4cb113c25bfd,淄博市大武地下水富集区保护管理条例（草案）,fg_crawl_wkinfo,地方法规/文件,淄博市人民政府法制办公室,淄博市,山东省
47518dff893af45d46f3404b47ddf0ab,广东省实施《女职工劳动保护特别规定》办法（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,广东省人民政府法制办公室,广东省级法规,广东省
99f952c961911ec7266faaabd1d3143d,国务院法制办公室关于《中华人民共和国车船税法实施条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
628ec528079131c7c187376d64d8bb58,国务院法制办关于《政府参事工作条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
5f9b43bdc9de2243815a74d32aec09f3,药品注册特殊审批管理规定（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,海口市食品药品监督管理局,海口市,海南省
9b198cde97b4c239afa0d95f22bfbcd3,中华人民共和国保守国家秘密法（修订草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
926cf8cfbafb608d00eac56ed905ab6a,棉花调拨合同实施办法（试行草案）,fg_crawl_faxin,部门规章/文件,商业部,全国,全国
b535097de8dc6bcd5ca824ce3c67dd29,江苏省自然灾害救助办法（送审稿）,fg_crawl_wkinfo,地方法规/文件,江苏省人民政府法制办公室,江苏省级法规,江苏省
793cd7b10262903261cb3df41116cd83,商业银行资本管理办法（征求意见稿）,fg_crawl_wkinfo,部门规章/文件,中国银行业监督管理委员会,全国,全国
2edd2433af1397f449176c5bff6a5b4c,关于公开征求《招商引资协议书》合同示范文本意见和建议的公告,fg_lvshangsite,地方法规/文件,广州市人民政府法制办公室,广州市,广东省
e1c47dfb5b83dbef3853f2b19f15c799,关于广东省企业职工基本养老保险视同缴费账户记账有关问题的通知（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,广东省人力资源和社会保障厅,广东省级法规,广东省
7eae1f54df4fb770e7791ab16ad953f6,国务院法制办公室关于公布《饲料和饲料添加剂管理条例（修订草案征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
b619c291266bf67fc16e1a723bad8dca,国务院法制办公室关于公布《博物馆条例（征求意见稿）》及其说明公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
9b89b5c414ff54f2bd5f3af3fd9b44af,网络出版服务管理规定（修订征求意见稿）,fg_crawl_wkinfo,部门规章/文件,新闻出版总署,全国,全国
9ad9a0968a0b2efe5bc4a3ff6ad9e6af,国务院法制办公室关于公布《中华人民共和国发票管理办法［修订草案］［征求意见稿］》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
18f46ab3e4bb05c286273aaca452a23,国务院法制办公室关于公布《无障碍环境建设条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
4d3d5acb53809af46fb18d69921a5cc9,关于公开征集《深圳市市场监督管理局合同格式条款备案办法》（征求意见稿）的意见的通知,fg_lvshangsite,地方法规/文件,深圳市市场监督管理局,深圳市,广东省
372a5a0738a19b34f16cd90c9b8d50e4,最高人民法院关于审查知识产权与竞争纠纷行为保全案件适用法律若干问题的解释（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
443f76e35f67627296f920ac8dad762,国务院法制办公室关于《国务院关于修改〈中华人民共和国审计法实施条例〉的决定（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
9447a0ac33d7b05aed9cc6c348280564,关于在审理侵犯商标权等民事纠纷案件中认定和保护驰名商标应用法律若干问题的解释（征求意见稿）,fg_lvshangsite,司法解释/文件,最高人民法院,全国,全国
b2f2010fdb1a95a6de7241605db031e,国务院法制办公室关于公布《教育督导条例［征求意见稿］》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
1b07af53b4155d80f27c83a2b1fcb543,《广州市退役运动员安置办法》　（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,"广州市体育局,广州市人事局,广州市劳动和社会保障局,广州市财政局,广州市教育局",广州市,广东省
e6a67b079f2f8d0175182532b24e9ddc,《中华人民共和国民办教育促进法》修正案（草案）（二次审议稿）,fg_lvshangsite,法律,全国人大常委会,全国,全国
e25596ecba40b9e04001fac622e8a893,国务院法制办公室关于《粮食法（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
93803f3bfaab4e771b99d69fb0d5d765,食品安全法（修订草案）,fg_lvshangsite,法律,全国人大常委会,全国,全国
2ffe551d278dd6a354fe77cb34f48c73,国务院法制办公室关于公布《中华人民共和国地图管理条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
2c6d0493c424b0b6d8d0c7b90fdc8779,国务院法制办公室关于《城镇住房保障条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
e46e266137b8c3ebafe37cea8db5bb,国营企业计件工资暂行办法（草案）,fg_crawl_faxin,部门规章/文件,"国家计划委员会,国家经济委员会,国家劳动总局",全国,全国
4afb8328994ad5cb9a11c01f757fe052,国务院法制办公室关于《气象设施和气象探测环境保护条例（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
4da06d3b6089787623b5381266508884,全国人民代表大会宪法和法律委员会关于《全国人民代表大会常务委员会关于国务院机构改革涉及法律规定的行政机关职责调整问题的决定（草案）》审议结果的报告,fg_ds_input,法律,全国人民代表大会,全国,全国
4d4fc4ab0911a848875c0cb55a66517a,广东省防御雷电灾害条例（征求意见稿）,fg_crawl_wkinfo,地方法规/文件,揭阳市法制局,揭阳市,广东省
f414100a0c51f888ec687646bbc7f6b9,关于向社会公开征求《应收账款质押登记办法（修订征求意见稿）》意见的公告,fg_lvshangsite,部门规章/文件,中国人民银行,全国,全国
fe324bf6b6935e5ac804783c0e32fdf3,国务院法制办公室关于《国务院关于修改〈建设工程勘察设计管理条例〉的决定（征求意见稿）》公开征求意见的通知,fg_lvshangsite,行政法规,国务院法制办公室,全国,全国
